id,subject,hours,planId,type,parentId,stringNumber,blockId,departmentId,code,hoursSelfWork
2067353,Теория менеджмента,144,6272,subject,,42,71986,8,Б1.О.08,40
2067352,Философия,144,6272,subject,,43,71986,43,Б1.О.09,75
2067361,Общая теория статистики,144,6272,subject,,44,71986,19,Б1.О.10,40
2067354,Основы проектирования и развития организации,180,6272,subject,,45,71986,8,Б1.О.11,76
2067362,Экономика организации,180,6272,subject,,46,71986,19,Б1.О.12,56
2067382,Информационные системы и методы обработки данных,144,6272,subject,,47,71986,8,Б1.О.13,75
2067356,Безопасность жизнедеятельности,108,6272,subject,,48,71986,39,Б1.О.14,56
2067357,Маркетинг,144,6272,subject,,49,71986,8,Б1.О.15,38
2067383,Информационные технологии учета,216,6272,subject,,50,71986,19,Б1.О.16,78
2067384,HR-менеджмент и управление командой,144,6272,subject,,51,71986,19,Б1.О.17,75
2068458,Электронная коммерция,108,6272,subject,,52,71986,44,Б1.О.18,39
2067386,Бизнес-планирование и анализ инвестиционных проектов и программ,180,6272,subject,,53,71986,19,Б1.О.19,76
2067387,Финансовое обеспечение бизнеса,180,6272,subject,,54,71986,19,Б1.О.20,109
2067388,Современные информационные системы управления бизнесом,180,6272,subject,,55,71986,8,Б1.О.21,111
2067389,Стратегическое управление бизнесом,180,6272,subject,,56,71986,19,Б1.О.22,111
2067390,Методы принятия управленческих решений,108,6272,subject,,57,71986,15,Б1.О.23,56
2067358,Физическая культура и спорт,72,6272,subject,,58,71986,33,Б1.О.24,37
2097869,Основы российской государственности,72,6272,module,,59,71986,,Б1.О.25,15
2097870,"Зачет с оценкой по дисциплине ""Основы российской государственности""",0,6272,control,"2,097,869",60,71986,40,Б1.О.25.01(К),0
2101112,Российская государственность: историко-правовые аспекты,18,6272,subject,"2,097,869",61,71986,40,Б1.О.25.02,5
2106740,Философские измерения цивилизационного развития России,27,6272,subject,"2,097,869",62,71986,43,Б1.О.25.03,4
2101114,Социально-политические детерминанты развития России,27,6272,subject,"2,097,869",63,71986,42,Б1.О.25.04,6
2067376,Элективные дисциплины Б1.Б.ДВ.1,540,6272,choice,,64,71986,,Б1.О.ДВ.01,194
2067377,Иностранный язык,540,6272,subject,"2,067,376",65,71986,9,Б1.О.ДВ.01.01,194
2067378,Русский язык как иностранный,540,6272,subject,"2,067,376",66,71986,41,Б1.О.ДВ.01.02,194
2067372,Производственная практика (преддипломная практика),324,6272,practice,,67,71990,19,Б2.В.01(Пд),322
2067370,Учебная практика (ознакомительная практика),108,6272,practice,,68,71989,19,Б2.О.01(У),107
2067371,Производственная практика (организационно-управленческая практика),324,6272,practice,,69,71989,19,Б2.О.02(П),322
2067373,Выполнение и защита выпускной квалификационной работы,324,6272,stateExam,,70,71991,19,Б3.01,322
2067368,Военная подготовка (Обучение граждан по программе военной подготовки офицеров запаса на факультете военного обучения (военной кафедре)),576,6272,subject,,71,71992,99,ФТД.01,158
2067369,"Военная подготовка (Обучение граждан по программе военной подготовки солдат, матросов запаса и сержантов, старшин запаса на факультете военного обучения (военной кафедре))",720,6272,subject,,72,71992,99,ФТД.02,214
2067374,Финансовый рынки и институты,108,6272,subject,,73,71992,19,ФТД.03,56
2067375,Управление денежными потоками,108,6272,subject,,74,71992,19,ФТД.04,56
2067379,Основы русскоязычной коммуникации в профессиональной сфере,576,6272,subject,,75,71992,41,ФТД.05,247
2067670,Введение в разработку систем искусственного интеллекта,180,6274,subject,,1,57558,6,Б1.В.01,111
2067671,Вычислительная математика,144,6274,subject,,2,57558,5,Б1.В.02,75
2067672,Программные средства разработки систем искусственного интеллекта,108,6274,subject,,3,57558,6,Б1.В.03,39
2067659,Компьютерная математика,144,6274,subject,,4,57558,5,Б1.В.04,40
2067624,Этика взаимодействия человека с искусственным интеллектом,108,6274,subject,,5,57558,43,Б1.В.05,73
2067673,Параллельные алгоритмы,144,6274,subject,,6,57558,14,Б1.В.06,92
2067666,Логический вывод в системах искусственного интеллекта,108,6274,subject,,7,57558,5,Б1.В.07,21
2067636,Интеллектуальные технологии и компьютерные инструменты передачи и  извлечения знаний,144,6274,subject,,8,57558,5,Б1.В.08,40
2067653,Основы промышленной разработки программного обеспечения,144,6274,subject,,9,57558,14,Б1.В.09,126
2067668,Введение в машинное обучение,108,6274,subject,,10,57558,14,Б1.В.10,4
2067655,Основы подготовки научных публикаций,108,6274,subject,,11,57558,14,Б1.В.11,90
2067674,Обработка сигналов,144,6274,subject,,12,57558,5,Б1.В.12,57
2067675,Искусственные нейронные сети,144,6274,subject,,13,57558,14,Б1.В.13,74
2067676,Интеллектуальные методы анализа данных,108,6274,subject,,14,57558,14,Б1.В.14,4
2067656,Введение в автономные интеллектуальные системы,108,6274,subject,,15,57558,14,Б1.В.15,91
2067669,Современные архитектуры глубоких искусственных нейронных сетей,108,6274,subject,,16,57558,5,Б1.В.16,75
2067677,Программное обеспечение автономных интеллектуальных агентов,108,6274,subject,,17,57558,14,Б1.В.17,75
2067678,Цифровая обработка изображений,108,6274,subject,,18,57558,14,Б1.В.18,75
2067638,Элективные курсы по физической культуре и спорту,328,6274,subject,,19,57558,33,Б1.В.19,89
2067639,Дисциплины по выбору Б1.В.ДВ.1,72,6274,choice,,20,57558,,Б1.В.ДВ.01,37
2067640,Межличностные коммуникации в малых группах и организациях,72,6274,subject,"2,067,639",21,57558,42,Б1.В.ДВ.01.01,37
2067641,Культура профессиональной коммуникации,72,6274,subject,"2,067,639",22,57558,43,Б1.В.ДВ.01.02,37
2067642,Этика и культура профессиональных отношений,72,6274,subject,"2,067,639",23,57558,43,Б1.В.ДВ.01.03,37
